         0.0070         0.0005         6.5000         0.0000         7.5000         0.0000         0.0000        14.4602
         0.0070         0.0006         6.5005         0.0000         7.5008         0.0000         0.0001        14.4669
         0.0070         0.0006         6.5010         0.0000         7.5016         0.0000         0.0003        14.4737
         0.0071         0.0007         6.5015         0.0000         7.5024         0.0000         0.0004        14.4805
         0.0071         0.0007         6.5020         0.0000         7.5032         0.0000         0.0006        14.4872
         0.0071         0.0007         6.5025         0.0000         7.5040         0.0000         0.0007        14.4940
         0.0071         0.0008         6.5030         0.0000         7.5048         0.0000         0.0008        14.5008
         0.0072         0.0009         6.5035         0.0000         7.5056         0.0000         0.0010        14.5075
         0.0072         0.0009         6.5040         0.0000         7.5064         0.0000         0.0011        14.5142
         0.0072         0.0010         6.5045         0.0000         7.5072         0.0000         0.0013        14.5210
         0.0072         0.0010         6.5050         0.0000         7.5080         0.0000         0.0014        14.5277
         0.0073         0.0011         6.5055         0.0000         7.5088         0.0000         0.0015        14.5345
         0.0073         0.0012         6.5060         0.0000         7.5096         0.0000         0.0017        14.5412
         0.0073         0.0013         6.5065         0.0000         7.5104         0.0000         0.0018        14.5479
         0.0073         0.0013         6.5070         0.0000         7.5112         0.0000         0.0020        14.5547
         0.0074         0.0014         6.5075         0.0000         7.5120         0.0000         0.0021        14.5614
         0.0074         0.0015         6.5080         0.0000         7.5128         0.0000         0.0022        14.5681
         0.0074         0.0016         6.5085         0.0000         7.5136         0.0000         0.0024        14.5748
         0.0074         0.0017         6.5090         0.0000         7.5144         0.0000         0.0025        14.5815
         0.0075         0.0018         6.5095         0.0000         7.5152         0.0000         0.0027        14.5882
         0.0075         0.0020         6.5100         0.0000         7.5160         0.0000         0.0028        14.5949
         0.0075         0.0021         6.5105         0.0000         7.5168         0.0000         0.0029        14.6016
         0.0075         0.0022         6.5110         0.0000         7.5176         0.0000         0.0031        14.6083
         0.0076         0.0024         6.5115         0.0000         7.5184         0.0000         0.0032        14.6150
         0.0076         0.0025         6.5120         0.0000         7.5192         0.0000         0.0034        14.6217
         0.0076         0.0027         6.5125         0.0000         7.5200         0.0000         0.0035        14.6284
         0.0076         0.0029         6.5130         0.0000         7.5208         0.0000         0.0036        14.6351
         0.0076         0.0030         6.5135         0.0000         7.5216         0.0000         0.0038        14.6418
         0.0077         0.0032         6.5140         0.0000         7.5224         0.0000         0.0039        14.6484
         0.0077         0.0034         6.5145         0.0000         7.5232         0.0000         0.0041        14.6551
         0.0077         0.0037         6.5150         0.0000         7.5240         0.0000         0.0042        14.6618
         0.0077         0.0039         6.5155         0.0000         7.5248         0.0000         0.0043        14.6684
         0.0078         0.0041         6.5160         0.0000         7.5256         0.0000         0.0045        14.6751
         0.0078         0.0044         6.5165         0.0000         7.5264         0.0000         0.0046        14.6818
         0.0078         0.0047         6.5170         0.0000         7.5272         0.0000         0.0048        14.6884
         0.0078         0.0050         6.5175         0.0000         7.5280         0.0000         0.0049        14.6951
         0.0079         0.0053         6.5180         0.0000         7.5288         0.0000         0.0050        14.7017
         0.0079         0.0056         6.5185         0.0000         7.5296         0.0000         0.0052        14.7084
         0.0079         0.0060         6.5190         0.0000         7.5304         0.0000         0.0053        14.7150
         0.0079         0.0063         6.5195         0.0000         7.5312         0.0000         0.0055        14.7216
         0.0080         0.0067         6.5200         0.0000         7.5320         0.0000         0.0056        14.7283
         0.0080         0.0072         6.5205         0.0000         7.5328         0.0000         0.0057        14.7349
         0.0080         0.0076         6.5210         0.0000         7.5336         0.0000         0.0059        14.7415
         0.0080         0.0081         6.5215         0.0000         7.5344         0.0000         0.0060        14.7481
         0.0081         0.0086         6.5220         0.0000         7.5352         0.0000         0.0062        14.7547
         0.0081         0.0091         6.5225         0.0000         7.5360         0.0000         0.0063        14.7614
         0.0081         0.0097         6.5230         0.0000         7.5368         0.0000         0.0064        14.7680
         0.0081         0.0102         6.5235         0.0000         7.5376         0.0000         0.0066        14.7746
